question_idx,question,answer,context,title,keyword,topic,article_url,author,author_url
disease_9697,Chườm đá tác dụng gì với bệnh trĩ?,Chườm đá có thể giúp giảm sưng và đau ở vùng hậu môn.,"- Tránh hoạt động quá mạnh, tránh ngồi nhiều, đứng lâu.
- Ăn nhiều chất xơ.
- Hạn chế các chất kích thích như rượu bia, thuốc lá.
- Thay đổi thói quen trong việc đại tiện, tránh táo bón.
- Chất làm tê có thể được thoa lên da.
- Chườm đá và chườm lạnh để giảm sưng.
- Tắm, vệ sinh vùng hậu môn bằng nước ấm để cải thiện triệu chứng.",Điều trị bệnh trĩ - Chế độ sinh hoạt2,Trĩ,1,https://youmed.vn/tin-tuc/benh-tri/,ThS.BS Trần Quốc Phong,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-tran-quoc-phong/
disease_220,Tại sao nên ăn đa dạng các loại trái cây và rau xanh để giảm cân?,"Ăn đa dạng các loại trái cây và rau xanh giúp cung cấp chất xơ, vitamin và khoáng chất cần thiết cho cơ thể, đồng thời giúp giảm cảm giác thèm ăn, hỗ trợ quá trình giảm cân hiệu quả.","Để kiểm soát cân nặng, nguyên tắc là cố gắng cân bằng giữa năng lượng nạp vào và tiêu thụ. Vậy để giảm cân thì lượng calo nạp vào cơ thể phải thấp hơn lượng calo tiêu thụ. Các chuyên gia dinh dưỡng đưa ra một số lời khuyên sau đây: - Hạn chế các thực phẩm giàu chất béo và bổ sung các loại thực phẩm giàu protein như thịt bò, cá, ức gà,…
- Nên tự chế biến thức ăn tại nhà thay vì dùng các thực phẩm chế biến sẵn.
- Ăn đa dạng các loại trái cây và rau xanh.
- Lựa chọn các thức ăn có chỉ số đường huyết thấp.
- Luôn luôn uống đủ nước.",Cách khắc phục tình trạng béo phì - Thực đơn phù hợp,Béo phì,1,https://youmed.vn/tin-tuc/benh-beo-phi/,ThS.BS Vũ Thành Đô,https://youmed.vn/tin-tuc/bac-si/bac-si-vu-thanh-do/
disease_7702,Giải thích quy trình của phương pháp chạy thận nhân tạo?,"Chạy thận nhân tạo là phương pháp sử dụng máy để loại bỏ chất thải ra khỏi cơ thể người bệnh. Trong quá trình này, máu được đưa từ cơ thể người bệnh qua máy lọc, loại bỏ chất thải và chất lỏng dư thừa, sau đó trả máu đã được lọc sạch trở lại cơ thể.","Khi chức năng thận giảm nặng, người bệnh bước vào bệnh thận giai đoạn cuối (ESKD), các phương pháp điều trị thường được sử dụng là: Lọc máu Được chia thành 2 phương pháp nhỏ: chạy thận nhân tạo và thẩm phân phúc mạc. - Chạy thận nhân tạo: sử dụng máy loại bỏ chất thải ra khỏi cơ thể người bệnh.
- Thẩm phân phúc mạc: đưa một ống thông mỏng vào bụng người bệnh. Sau đó, một dung dịch được đưa vào bụng để hấp thu chất thải và chất lỏng trong một thời gian nhất định. Sau thời gian này chất lỏng sẽ chảy ra khỏi cơ thể. Cấy ghép thận Bác sĩ phẫu thuật thay thế thận người bệnh bằng thận khỏe mạnh từ người hiến tặng. Người hiến tặng này có thể còn sống hoặc đã qua đời. Sau quá trình này, người bệnh sẽ dùng thuốc suốt đời để đảm bảo cơ thể không “tấn công” quả thận lạ này.",Cách điều trị bệnh suy thận - Đối với người bệnh suy thận giai đoạn cuối,Suy thận,1,https://youmed.vn/tin-tuc/benh-suy-than/,ThS.BS Trần Quốc Phong,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-tran-quoc-phong/
disease_9692,"Biến chứng viêm nhú, viêm khe thường gây ra cảm giác gì ở hậu môn?",Biến chứng này thường gây ra cảm giác nóng rát ở hậu môn.,"Viêm nhú, viêm khe thường gây ra cảm giác nóng rát ở hậu môn. Có khi chỉ bị ngứa ngáy và đau. Biến chứng này thường chỉ được phát hiện khi soi ống hậu môn bằng dụng cụ chuyên dụng.1","Biến chứng của bệnh trĩ - Viêm nhú, viêm khe",Trĩ,1,https://youmed.vn/tin-tuc/benh-tri/,ThS.BS Trần Quốc Phong,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-tran-quoc-phong/
disease_9669,Bệnh trĩ chủ yếu được phân loại thành mấy nhóm chính?,Bệnh trĩ chủ yếu gồm hai loại chính là trĩ nội và trĩ ngoại.,"Bệnh trĩ chủ yếu gồm hai loại chính là trĩ nội (internal hemorrhoids) và trĩ ngoại (external hemorrhoids). Ngoài ra còn có loại trĩ hỗn hợp vừa trĩ nội vừa trĩ ngoại. Trĩ nội Trĩ nội được hình thành do dãn quá mức đám rối tĩnh mạch trĩ trong phía trên đường lược. Đường lược là ranh giới giữa trực tràng và ống hậu môn. Tùy theo kích thước và độ sa, trĩ nội có 4 mức độ:1 - Trĩ độ 1: Búi trĩ nằm hoàn toàn ở trong ống hậu môn.
- Trĩ độ 2: Bình thường thì búi trĩ nằm gọn ở trong ống hậu môn. Khi rặn đi cầu thì búi trĩ thập thò hay lòi ít ra ngoài ở lỗ hậu môn. Khi đi cầu xong, đứng dậy thì búi trĩ có thể tự thụt vào.
- Trĩ độ 3: Mỗi lần đại tiện hoặc đi lại nhiều, ngồi xổm, làm việc nặng thì búi trĩ lại sa ra ngoài. Khi đã sa ra ngoài phải nằm nghỉ một lúc búi trĩ mới tụt vào. Hoặc phải dùng tay ấn đẩy nhẹ vào.
- Trĩ độ 4: Búi trĩ thường xuyên nằm ngoài ống hậu môn. Búi trĩ độ 4 khá to, thường liên kết với nhau tạo thành trĩ vòng. Trĩ ngoại Được hình thành do giãn quá mức đám rối tĩnh mạch trĩ ngoại. Trĩ ngoại lúc nào cũng nằm ngoài ống hậu môn, phủ trên là da quanh hậu môn. Trĩ hỗn hợp Ban đầu trĩ nội nằm trong ống hậu môn, trên đường lược. Còn trĩ ngoại nằm ở ngoài ống hậu môn, dưới đường lược. Nếu có cả 2 búi trĩ nội và ngoài đồng thời lâu dần có thể khiến trĩ nội và trĩ ngoại liên kết với nhau tạo thành trĩ hỗn hợp.1 Xem thêm: Các dạng bệnh trĩ phổ biến bạn nên biết",Tổng quan về bệnh trĩ - Phân loại bệnh trĩ,Trĩ,1,https://youmed.vn/tin-tuc/benh-tri/,ThS.BS Trần Quốc Phong,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-tran-quoc-phong/
disease_9695,Nên làm gì để điều trị bệnh trĩ?,"Tránh hoạt động quá mạnh, tránh ngồi nhiều, đứng lâu, ăn nhiều chất xơ, hạn chế các chất kích thích, thay đổi thói quen trong việc đại tiện, xoa chất làm tê lên vùng da hậu môn, chườm đá và chườm lạnh để giảm sưng, tắm, vệ sinh vùng hậu môn bằng nước ấm.","- Tránh hoạt động quá mạnh, tránh ngồi nhiều, đứng lâu.
- Ăn nhiều chất xơ.
- Hạn chế các chất kích thích như rượu bia, thuốc lá.
- Thay đổi thói quen trong việc đại tiện, tránh táo bón.
- Chất làm tê có thể được thoa lên da.
- Chườm đá và chườm lạnh để giảm sưng.
- Tắm, vệ sinh vùng hậu môn bằng nước ấm để cải thiện triệu chứng.",Điều trị bệnh trĩ - Chế độ sinh hoạt2,Trĩ,1,https://youmed.vn/tin-tuc/benh-tri/,ThS.BS Trần Quốc Phong,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-tran-quoc-phong/
disease_7689,Những nguyên nhân phổ biến nhất gây bệnh suy thận mạn tính là gì?,Bệnh đái tháo đường (típ 1 và 2) và tăng huyết áp là những nguyên nhân phổ biến nhất dẫn đến suy thận mạn tính.,"Khi thận hoạt động không tốt từ 03 tháng trở lên, các bác sĩ gọi đó là bệnh suy thận mạn tính. Người bệnh thường không có triệu chứng trong giai đoạn đầu, tuy nhiên đây là thời gian điều trị tốt nhất. Bệnh đái tháo đường (típ 1 và 2) và tăng huyết áp là những nguyên nhân phổ biến nhất. Lượng đường trong máu cao trong một thời gian dài có thể gây hại cho thận. Và tăng huyết áp không kiểm soát sẽ làm “hao mòn” các mạch máu, bao gồm cả các mạch máu đến thận. Các nguyên nhân khác bao gồm: - Các bệnh về hệ thống miễn dịch. Ví dụ, bệnh suy thận thận do lupus sẽ được các bác sĩ gọi là viêm thận lupus.
- Các bệnh do virus kéo dài, như AIDS, viêm gan B, viêm gan C.
- Viêm bể thận tái đi tái lại.
- Viêm cầu thận. Thường do liên cầu khuẩn.
- Bệnh thận đa nang: một tình trạng di truyền trong đó các túi chứa đầy chất lỏng được hình thành trong thận.
- Khiếm khuyết bẩm sinh làm tắc nghẽn đường tiết niệu hoặc tổn hại đến thận.
- Thuốc và chất độc: ngộ độc chì, lạm dụng NSAID trong thời gian dài. Các loại NSAID thường được bán là ibuprofen và naproxen. Ngoài ra còn có các thuốc tiêm tĩnh mạch có thể làm tổn thương thận vĩnh viễn.",Nguyên nhân bệnh suy thận - Nguyên nhân suy thận mạn,Suy thận,1,https://youmed.vn/tin-tuc/benh-suy-than/,ThS.BS Trần Quốc Phong,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-tran-quoc-phong/
disease_13021,Hoạt động nào không thuộc thói quen sinh hoạt không điều độ dễ dẫn đến nguy cơ mắc bệnh viêm loét dạ dày?,Luyện tập thể thao.,"Như chúng ta có thể đã biết, trong dạ dày có chứa dịch vị, một loại axit rất mạnh, giúp phân cắt và tiêu hoá các loại thức ăn. Trong điều kiện bình thường, cơ thể chúng ta có nhiều cơ chế để bảo vệ dạ dày chống lại tác dụng bào mòn của dịch vị. Khi cơ chế bảo vệ này suy yếu hoặc khi cơ thể tiết ra quá nhiều dịch vị, chúng ta sẽ có nguy cơ bị viêm loét dạ dày. Dưới đây là một số yếu tố nguy cơ thường gặp: - Thường xuyên hút thuốc lá và uống rượu bia: Thuốc lá có chứa hơn 200 chất có hại cho cơ thể. Có những chất khiến cho cơ chế bảo vệ dạ dày bị suy yếu, làm dạ dày dễ bị viêm loét hơn. Rượu có thể làm vết loét có sẵn chậm lành, hoặc kích thích tiết axit hình thành những vết loét mới.
- Căng thẳng thần kinh: Các căng thẳng kéo dài sẽ khiến cho cơ thể kích hoạt một loạt các cơ chế, trong đó có tình trạng tăng tiết axit ở dạ dày, khiến cho dạ dày dễ bị viêm loét hơn.
- Thói quen ăn uống sinh hoạt không điều độ: Việc sinh hoạt cá nhân không điều độ như thức khuya, bỏ bữa ăn sáng hay là ăn uống không đúng giờ giấc, thói quen ăn khuya, lười vận động… không những ảnh hưởng nghiêm trọng đến sức khỏe mà còn là yếu tố dẫn đến bệnh viêm loét dạ dày – tá tràng.",Những ai có nguy cơ cao bị viêm loét dạ dày?,Viêm loét dạ dày,1,https://youmed.vn/tin-tuc/benh-viem-loet-da-day/,ThS.BS Thái Việt Nguyên,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-noi-tru-thai-viet-nguyen/
disease_218,Tăng cân là tình trạng gì?,"Tăng cân là tình trạng tăng tích tụ mỡ trong cơ thể, thường do lượng calo nạp vào lớn hơn lượng calo tiêu thụ.","Để kiểm soát cân nặng, nguyên tắc là cố gắng cân bằng giữa năng lượng nạp vào và tiêu thụ. Vậy để giảm cân thì lượng calo nạp vào cơ thể phải thấp hơn lượng calo tiêu thụ. Các chuyên gia dinh dưỡng đưa ra một số lời khuyên sau đây: - Hạn chế các thực phẩm giàu chất béo và bổ sung các loại thực phẩm giàu protein như thịt bò, cá, ức gà,…
- Nên tự chế biến thức ăn tại nhà thay vì dùng các thực phẩm chế biến sẵn.
- Ăn đa dạng các loại trái cây và rau xanh.
- Lựa chọn các thức ăn có chỉ số đường huyết thấp.
- Luôn luôn uống đủ nước.",Cách khắc phục tình trạng béo phì - Thực đơn phù hợp,Béo phì,1,https://youmed.vn/tin-tuc/benh-beo-phi/,ThS.BS Vũ Thành Đô,https://youmed.vn/tin-tuc/bac-si/bac-si-vu-thanh-do/
disease_7686,Suy thận có thể dẫn đến hậu quả gì nếu không được điều trị kịp thời?,"Nếu không được điều trị kịp thời, suy thận có thể dẫn đến tình trạng nguy hiểm đến tính mạng.","Suy thận (thuật ngữ hiện nay thường dùng là tổn thương thận) cấp hoặc mạn là tình trạng thận bị suy giảm chức năng. Thận không còn hoạt động tốt sẽ ảnh hưởng đến quá trình lọc máu của cơ thể. Ngoài ra còn làm suy giảm khả năng kiểm soát huyết áp, sản xuất hồng cầu và chuyển hóa vitamin D. Nếu không điều trị, bệnh có thể nguy hiểm đến tính mạng.",Bệnh suy thận là gì? - Bệnh suy thận là gì?,Suy thận,1,https://youmed.vn/tin-tuc/benh-suy-than/,ThS.BS Trần Quốc Phong,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-tran-quoc-phong/
disease_9648,"Trong vòng bao lâu sau khi phát triển, cần loại bỏ búi trĩ ngoại gây đau đớn để giảm đau nhanh chóng hơn so với các phương pháp điều trị khác?","Theo nghiên cứu, cần loại bỏ búi trĩ ngoại gây đau đớn trong vòng 72 giờ sau khi nó phát triển.","Theo một nghiên cứu trên tạp chí American Family Physician, loại bỏ búi trĩ ngoại gây đau đớn trong vòng 72 giờ sau khi nó phát triển, có thể giúp giảm đau nhanh chóng hơn so với các phương pháp điều trị khác. Bác sĩ có thể tiến hành phẫu thuật bằng cách gây tê cục bộ. Phẫu thuật chỉ có hiệu quả nếu quy trình diễn ra trong vòng 72 giờ kể từ khi các triệu chứng phát triển. Sau thời gian này, phẫu thuật thường không hữu ích và các triệu chứng cuối cùng sẽ tự cải thiện. Phụ nữ mang thai có thể thử nhiều phương pháp điều trị tại nhà được liệt kê ở trên để điều trị bệnh trĩ ngoại của mình và giảm bớt cơn đau. Tuy nhiên, họ phải luôn kiểm tra với bác sĩ trước khi sử dụng bất kỳ loại thuốc bôi nào lên búi trĩ ngoại để đảm bảo nó sẽ không ảnh hưởng đến thai kỳ.",Chữa bệnh trĩ ngoại - Điều trị bằng phương pháp phẫu thuật,Trĩ ngoại,1,https://youmed.vn/tin-tuc/benh-tri-ngoai/,ThS.BS Trần Quốc Phong,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-tran-quoc-phong/
disease_9634,Bệnh trĩ là gì?,Trĩ là hiện tượng các tĩnh mạch nằm xung quanh hậu môn hoặc ở phần dưới trực tràng sưng lên.,"Trĩ là hiện tượng các tĩnh mạch nằm xung quanh hậu môn hoặc ở phần dưới trực tràng sưng lên. Khoảng 50 % người lớn gặp phải các triệu chứng của bệnh trĩ khi 50 tuổi. Trĩ có thể ở trong hoặc ngoài. Trĩ nội phát triển bên trong hậu môn hoặc trực tràng. Trĩ ngoại phát triển bên ngoài hậu môn. Do bệnh trĩ ngoại nằm ở ngoài hậu môn nên thường dễ nhận biết hơn bệnh trĩ nội. Mặc dù trĩ nội có thể sa và thò ra bên ngoài hậu môn, nhưng chúng có thể tự tụt trở lại vào bên trong. Chính vì vậy mà nhiều người khi mắc bệnh trĩ nội đều nghĩ rằng mình mắc bệnh trĩ ngoại. Tốt nhất nên nói chuyện với bác sĩ. Bác sĩ sẽ giúp bạn tìm hiểu xem bạn đang gặp phải tình trạng nào. Từ đó bạn có lựa chọn điều trị nào phù hợp với loại bệnh của bạn. Trĩ ngoại là bệnh phổ biến nhất và gây nhiều phiền toái nhất. Bệnh trĩ khiến người bệnh đau đớn, ngứa ngáy dữ dội, khó ngồi. May mắn thay, chúng ta có nhiều cách để giảm thiểu triệu chứng và điều trị khỏi. Ngoài ra, thực hiện một số thay đổi trong lối sống cũng giảm nguy cơ mắc bệnh trĩ.",Tổng quan bệnh trĩ là gì?,Trĩ ngoại,1,https://youmed.vn/tin-tuc/benh-tri-ngoai/,ThS.BS Trần Quốc Phong,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-tran-quoc-phong/
disease_13030,Phương pháp nào sử dụng dụng cụ y tế ống mềm đưa vào thực quản để quan sát niêm mạc dạ dày?,Nội soi dạ dày.,"- Nội soi dạ dày.
- Xét nghiệm tìm vi khuẩn bằng hơi thở.
- Xét nghiệm phân tìm vi khuẩn HP.
- Xét nghiệm máu tìm kháng thể kháng HP.",Các xét nghiệm giúp phát hiện viêm loét dạ dày và tình trạng nhiễm HP - Các xét nghiệm chẩn đoán HP,Viêm loét dạ dày,1,https://youmed.vn/tin-tuc/benh-viem-loet-da-day/,ThS.BS Thái Việt Nguyên,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-noi-tru-thai-viet-nguyen/
disease_9657,Trong trường hợp nào bệnh trĩ không thể tránh khỏi?,Bệnh trĩ có thể không thể tránh khỏi trong trường hợp bệnh trĩ do quá trình lão hóa.,"Trong một số trường hợp, bệnh trĩ có thể là một vấn đề không thể tránh khỏi liên quan đến quá trình lão hóa. Bệnh trĩ có thể phát triển bất cứ lúc nào khi có thêm áp lực lên trực tràng. Một số nguồn của áp lực này bao gồm: Táo bón và tiêu chảy Những tình trạng này đều căng tức cho khu vực trực tràng; hoặc do rặn quá nhiều trong trường hợp táo bón; hoặc do đi tiêu thường xuyên trong trường hợp tiêu chảy. Những vấn đề này thường có thể được giải quyết bằng cách thay đổi chế độ ăn uống và lối sống. Nhưng cũng có thể liên quan đến các tình trạng khác như Hội chứng ruột kích thích và bệnh Viêm loét đại tràng. Chế độ ăn uống không lành mạnh Chế độ ăn uống nhiều chất béo và ít chất xơ có thể ảnh hưởng đến nhu động ruột của chúng ta, gây ra táo bón hoặc tiêu chảy. Như đã mô tả ở trên, điều này có thể gây áp lực lên trực tràng và làm tăng thời gian chúng ta ở trong nhà vệ sinh. Mang thai và sinh con Nhiều phụ nữ bị trĩ khi mang thai do áp lực lên khung xương chậu tăng lên. Điều này do thai nhi đang lớn gây ra. Rặn mạnh trong quá trình sinh nở cũng có thể dẫn đến bệnh trĩ. Béo phì Những người béo phì có nguy cơ cao mắc cả bệnh trĩ nội và ngoại. Vì áp lực xung quanh trực tràng tăng. Mặt khác, do béo phì có thể liên quan đến chế độ ăn uống kém và lối sống ít vận động. Ngồi lâu Hoạt động thường xuyên là một yếu tố quan trọng để ngăn ngừa bệnh trĩ; cũng như các vấn đề sức khỏe hậu môn trực tràng khác. Ngồi lâu có thể gây căng tức quá mức cho vùng trực tràng của bạn. Nếu bạn muốn ngăn ngừa trĩ nội hình thành, hãy thực hiện một số thay đổi lối sống đơn giản. Chẳng hạn như tăng lượng chất xơ trong chế độ ăn uống và tập thể dục thường xuyên. Nhưng cũng thật không may, không phải lúc nào cũng ta cũng có thể làm gì đó để ngăn ngừa bệnh trĩ nội.",Bệnh trĩ nội - Nguyên nhân gây bệnh,Trĩ nội,1,https://youmed.vn/tin-tuc/benh-tri-noi/,ThS.BS Trần Quốc Phong,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-tran-quoc-phong/
disease_9675,Sự lặp lại của rặn gắng sức liên tục có tác động như thế nào đến bệnh trĩ?,"Sự lặp lại của rặn gắng sức làm tăng sự ứ đọng máu ở đám rối tĩnh mạch trĩ, gây ra tình trạng giãn, lớn và sa búi trĩ ra ngoài.","Bệnh nhân táo bón, mắc hội chứng lỵ khi đi cầu phải cố gắng rặn để tống phân ra. Điều này làm tăng áp lực trong ống hậu môn rất nhiều lần. Sự lặp đi lại của rặn gắng sức làm tăng sự ứ đọng máu ở đám rối tĩnh mạch trĩ và làm búi trĩ sa ra ngoài.1","Yếu tố nguy cơ gây bệnh trĩ - Táo bón kinh niên, hội chứng lỵ",Trĩ,1,https://youmed.vn/tin-tuc/benh-tri/,ThS.BS Trần Quốc Phong,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-tran-quoc-phong/
disease_7705,"Ngoài kiểm soát huyết áp, chúng ta còn cần kiểm soát nồng độ nào để phòng ngừa bệnh suy thận?","Ngoài kiểm soát huyết áp, chúng ta còn cần kiểm soát nồng độ đường huyết và cholesterol máu.","- Kiểm soát huyết áp đúng mục tiêu bác sĩ đặt ra. Trong hầu hết trường hợp, mục tiêu huyết áp chung thường là 140/90.
- Kiểm soát nồng độ đường huyết và cholesterol máu
- Tập thể dục hằng ngày, duy trì cân nặng phù hợp
- Không hút thuốc lá",Phòng ngừa bệnh suy thận - Thay đổi lối sống,Suy thận,1,https://youmed.vn/tin-tuc/benh-suy-than/,ThS.BS Trần Quốc Phong,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-tran-quoc-phong/
disease_9705,Vai trò của chất xơ đối với bệnh trĩ?,Làm cho khối phân mềm đi.,"Nguy cơ phát triển bệnh trĩ giảm đáng kể khi làm cho khối phân mềm đi. Điều này có thể được thực hiện bằng cách: - Dinh dưỡng. Ăn nhiều thực phẩm giàu chất xơ, chẳng hạn như trái cây, rau, ngũ cốc nguyên hạt. Uống nhiều nước giúp làm mềm phân.
- Tránh rặn quá sức khi đi vệ sinh.
- Hoạt động thể chất giúp phân di chuyển qua ruột. Do đó việc đi tiêu thường xuyên và dễ dàng hơn
- Duy trì trọng lượng cơ thể khỏe mạnh vì thừa cân làm tăng đáng kể nguy cơ mắc bệnh trĩ. Trên đây là bài viết tổng quan về bệnh trĩ và những điều bạn nên biết. Hy vọng qua bài viết này bạn đã có thêm kiến thức về căn bệnh rất phổ biến này. Nếu phát hiện các triệu chứng của bệnh, bạn đừng e ngại mà hãy đến gặp bác sĩ ngay. Vì bệnh tuy không nguy hiểm tính mạng nhưng nếu không được điều trị kịp thời sẽ để lại nhiều biến chứng và bất tiện trong sinh hoạt hàng ngày.",Phòng ngừa bệnh trĩ,Trĩ,1,https://youmed.vn/tin-tuc/benh-tri/,ThS.BS Trần Quốc Phong,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-tran-quoc-phong/
disease_215,Bệnh béo phì gây ra những nguy cơ mắc bệnh gì?,"Béo phì làm tăng nguy cơ mắc các bệnh như tăng huyết áp, tiểu đường type 2, rối loạn lipid máu, các bệnh lý về tim mạch, đột quỵ, bệnh lý về xương khớp, các vấn đề về hô hấp, suy giảm trí nhớ, ung thư, các vấn đề về tâm lý.","Tuy béo phì hiện là vấn đề được quan tâm hàng đầu nhưng nhiều người thường xem nhẹ tác hại của nó. Không chỉ khiến người bệnh tự ti về ngoài hình, tình trạng này còn làm tăng nguy cơ mắc phải các bệnh lý khác như: - Tăng huyết áp.
- Tiểu đường type 2.
- Rối loạn lipid máu do tăng nồng độ cholesterol xấu. Người béo phì sẽ dễ bị mỡ trong máu hơn bình thường.
- Các bệnh lý về tim mạch.
- Tăng nguy cơ đột quỵ.
- Các bệnh lý về xương khớp như loãng xương, thoái hóa khớp, tổn thương khớp gối hoặc cột sống. Béo phì còn là một trong những nguyên nhân dẫn đến bệnh gout ở người cao tuổi.
- Các vấn đề về hô hấp như khó thở khi ngủ.
- Gây suy giảm trí nhớ.
- Dễ dẫn đến các bệnh ung thư.
- Các vấn đề về tâm lý như trầm cảm, rối loạn lo âu, stress kéo dài,… Ngoài ra, béo phì còn gây khó khăn cho các hoạt động thể chất và ảnh hưởng đến sinh hoạt thường ngày. Tình trạng thừa cân lâu dần sẽ làm giảm chất lượng cuộc sống của người bệnh. Đây là một tác hại của béo phì khá nguy hiểm.",Tác hại của bệnh béo phì,Béo phì,1,https://youmed.vn/tin-tuc/benh-beo-phi/,ThS.BS Vũ Thành Đô,https://youmed.vn/tin-tuc/bac-si/bac-si-vu-thanh-do/
disease_13038,Những loại thực phẩm nào không nên ăn khi bị viêm loét dạ dày?,"Người bệnh viêm loét dạ dày không nên ăn các loại thịt nguội chế biến sẵn (xúc xích, lạp xưởng), thức ăn dai, cứng, thức ăn cay, nóng, chua, nước có ga, trà, cà phê đậm đặc.","Nên ăn: - Sữa, trứng: có tác dụng trung hoà dịch vị.
- Các thực phẩm có nhiều đạm dễ tiêu: thịt, cá…
- Rau củ quả tươi.
- Các loại tinh bột ít mùi vị như cơm, bánh mì, cháo, khoai…
- Các loại dầu thực vật.
- Nghệ vàng và mật ong cũng là những phương thuốc truyền thống giúp trị và phòng viêm loét dạ dày. Không nên ăn: - Các loại thịt nguội chế biến sẵn như: xúc xích, lạp xưởng…
- Các loại thức ăn dai, cứng.
- Thức ăn cay, nóng, chua.
- Các loại nước có gas.
- Trà, cà phê đậm đặc.
- Ngừng uống bia rượu.
- Bỏ thuốc lá. Viêm loét dạ dày rất thường gặp trong đời sống hiện nay. Tuy hiếm nguy hiểm đến tính mạng nhưng nó gây ra nhiều phiền toái trong cuộc sống cũng như công việc. Hy vọng bài viết trên đã cung cấp những kiến thức cơ bản giúp chúng ta có được lối sống lành mạnh để phòng ngừa bệnh, cũng như nhận ra những triệu chứng sớm của viêm loét dạ dày để có kế hoạch điều trị sớm nhất có thể. Những điều cần quan tâm khi đi khám bệnh này là gì? Tìm hiểu trong bài viết: Hỏi bác sĩ như thế nào khi đi khám viêm loét dạ dày?",Chế độ ăn trong viêm loét dạ dày,Viêm loét dạ dày,1,https://youmed.vn/tin-tuc/benh-viem-loet-da-day/,ThS.BS Thái Việt Nguyên,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-noi-tru-thai-viet-nguyen/
disease_213,Trường hợp nào có nguy cơ béo phì cao hơn bình thường?,"Những trường hợp có nguy cơ béo phì cao hơn bình thường là phụ nữ sau sinh, phụ nữ độ tuổi trung niên, người sinh ra trong gia đình có truyền thống béo phì, thừa cân.","Bệnh béo phì có thể xảy ra ở bất kì đối tượng nào. Song những trường hợp sau có nguy cơ béo phì cao hơn bình thường: - Phụ nữ sau sinh.
- Phụ nữ độ tuổi trung niên.
- Người sinh ra trong gia đình có truyền thống béo phì, thừa cân.
- Thường xuyên căng thẳng trong thời gian dài.",Những đối tượng dễ mắc bệnh béo phì,Béo phì,1,https://youmed.vn/tin-tuc/benh-beo-phi/,ThS.BS Vũ Thành Đô,https://youmed.vn/tin-tuc/bac-si/bac-si-vu-thanh-do/
disease_9693,"Khi nào thì biến chứng viêm nhú, viêm khe thường chỉ được phát hiện?",Biến chứng này thường chỉ được phát hiện khi soi ống hậu môn bằng dụng cụ chuyên dụng.,"Viêm nhú, viêm khe thường gây ra cảm giác nóng rát ở hậu môn. Có khi chỉ bị ngứa ngáy và đau. Biến chứng này thường chỉ được phát hiện khi soi ống hậu môn bằng dụng cụ chuyên dụng.1","Biến chứng của bệnh trĩ - Viêm nhú, viêm khe",Trĩ,1,https://youmed.vn/tin-tuc/benh-tri/,ThS.BS Trần Quốc Phong,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-tran-quoc-phong/
disease_7694,Bệnh suy thận có thể gây ra hậu quả gì cho tim của bệnh nhân?,Bệnh suy thận có thể gây đau ngực khi chất lỏng tích tụ quanh tim.,"Thận là cơ quan thích nghi rất tốt với các thay đổi trong và ngoài thận. Khi một người bắt đầu bị bệnh suy thận, thận sẽ hoạt động tăng cường để bù đắp chức năng. Vì vậy, nếu thận có xu hướng tổn thương nặng dần theo thời gian, các triệu chứng cũng bộc lộ dần. Trên thực tế, một người suy thận có thể không có bất kỳ triệu chứng nào cho đến khi bệnh trở nặng. Nếu có, các triệu chứng bệnh suy thận thường gặp là: - Huyết áp cao.
- Buồn nôn, nôn mửa.
- Ăn mất ngon.
- Cảm giác có vị kim loại trong miệng.
- Mệt mỏi, suy nhược.
- Sa sút tinh thần.
- Rối loạn giấc ngủ.
- Co giật, chuột rút.
- Sưng bàn chân và mắt cá chân.
- Ngứa kéo dài không dứt.
- Đau ngực khi chất lỏng tích tụ quanh tim.
- Khó thở nếu chất lỏng ứ đọng trong phổi.",Triệu chứng bệnh suy thận,Suy thận,1,https://youmed.vn/tin-tuc/benh-suy-than/,ThS.BS Trần Quốc Phong,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-tran-quoc-phong/
